Simulation_1;Simulation_2;Simulation_3;Simulation_4;Simulation_5;Simulation_6;Simulation_7;Simulation_8;Simulation_9;Simulation_10;Simulation_11;Simulation_12;Simulation_13;Simulation_14;Simulation_15;Simulation_16;Simulation_17;Simulation_18;Simulation_19;Simulation_20;Simulation_21;Simulation_22;Simulation_23;Simulation_24;Simulation_25;Simulation_26;Simulation_27;Simulation_28;Simulation_29;Simulation_30;Simulation_31;Simulation_32;Simulation_33;Simulation_34;Simulation_35;Simulation_36;Simulation_37;Simulation_38;Simulation_39;Simulation_40;Simulation_41;Simulation_42;Simulation_43;Simulation_44;Simulation_45;Simulation_46;Simulation_47;Simulation_48;Simulation_49;Simulation_50;Simulation_51;Simulation_52;Simulation_53;Simulation_54;Simulation_55;Simulation_56;Simulation_57;Simulation_58;Simulation_59;Simulation_60;Simulation_61;Simulation_62;Simulation_63;Simulation_64;Simulation_65;Simulation_66;Simulation_67;Simulation_68;Simulation_69;Simulation_70;Simulation_71;Simulation_72;Simulation_73;Simulation_74;Simulation_75;Simulation_76;Simulation_77;Simulation_78;Simulation_79;Simulation_80;Simulation_81;Simulation_82;Simulation_83;Simulation_84;Simulation_85;Simulation_86;Simulation_87;Simulation_88;Simulation_89;Simulation_90;Simulation_91;Simulation_92;Simulation_93;Simulation_94;Simulation_95;Simulation_96;Simulation_97;Simulation_98;Simulation_99;Simulation_100
0,005233599;0,019146242;-0,005256249;-0,004194294;-0,012219913;0,011019786;0,030709469;0,002646453;0,001380976;0,004871046;-0,00216251;-0,003297285;0,00277592;0,01919339;-0,000145651;0,015450121;-0,012627211;-0,021656645;0,002318232;-0,005113714;-0,004214764;-0,012549643;-0,000250541;-0,022027566;-0,023748383;0,018329177;0,021669053;-0,02744145;-0,006551722;0,004458862;0,017010317;0,006581142;-0,007239918;0,019461677;0,009481594;-0,001129723;0,004731591;-0,004376364;-0,001048443;0,009158407;-0,006986449;-0,026018509;0,011721302;-0,004883625;0,019143043;-0,006833653;-0,01383618;-0,008590607;-0,013422766;-0,005179329;0,016201004;-0,013375951;-0,007651396;-0,009267092;0,007931392;-0,001660907;0,004853777;-0,017616478;-0,009754272;0,020826279;-0,025627379;0,027681402;0,002898356;-0,019712956;-0,008261983;0,003158424;0,026632271;0,009114821;0,008179129;-1,99882E-05;0,006055834;-0,01572541;-0,002130758;0,011311901;-0,002420832;-0,001974575;0,008799912;0,008844582;-0,000921258;-0,004406688;-0,014586038;0,00705053;-0,018842552;-0,000205019;-0,008970466;0,015174034;-0,016932131;0,008761043;-0,001546145;0,000941824;0,02410091;0,00324658;-0,006904783;0,021720831;0,017931342;0,003790942;-0,01443127;-0,003457051;0,009904228;-0,036762284
-0,006815006;0,003382542;0,03123259;-0,001327063;-0,012892426;-0,008524673;-0,028337382;-0,011784443;-0,017609615;0,008489166;0,017537704;-0,003700924;0,018751193;0,005987659;-0,00733711;-0,027311152;-0,009198788;0,006042999;0,007206159;0,018543027;0,01334213;0,019449771;-0,015022355;0,019785752;0,030188639;-0,018636353;0,007098013;0,008158317;0,002152772;-0,007599493;0,008946297;0,006994537;0,013030306;-0,009702198;0,016520601;-0,018392746;0,028172976;0,007925877;0,011352913;-0,015814308;-0,012829261;-0,003069584;-0,017885675;0,008990153;0,023120205;-0,008592316;0,003561137;0,027099831;0,008577726;-0,003516426;-0,002504055;-0,010117792;0,027128071;-0,002816848;-0,009203592;0,001150775;-0,011065055;0,00552745;0,016645376;-0,001621495;0,019021571;0,015663241;-0,034525246;0,008613163;-0,001973961;-0,020233476;-0,015262355;0,001043517;0,00065513;-0,000115798;0,010860833;-0,014077166;0,012219073;0,001491644;-0,006777972;0,023362456;0,013170816;0,017006993;0,016576093;-0,007484146;0,010716242;-0,000217759;0,016716212;-0,00560217;0,025439814;-0,022265124;-0,00494311;-0,001400289;0,024735657;-0,031192856;-0,012494766;-0,017008007;-0,003057537;0,037017025;0,020450659;0,015268548;-0,037207412;0,020555098;-0,003797847;-0,00509451
-0,007206703;0,003296393;-0,001721117;-0,006350926;-0,000941322;-0,006758534;0,018793754;0,023992243;0,000429042;-0,009674045;0,017447669;0,019537122;0,021270054;0,000482586;-0,007541319;0,010515417;-0,005058716;0,017576135;0,006656682;-0,005600814;0,018434141;-0,010993452;-0,01653602;0,030911019;0,011731035;0,013182135;-0,007643508;0,000364722;-0,001625849;-0,008136358;-0,0138334;-0,010303943;-0,0181231;0,001101354;0,016463229;-0,018037803;0,009741915;0,010390907;-0,002768943;-0,02328935;0,01845086;0,017432988;-0,004610836;0,000118396;-0,002033562;0,00028208;-0,0065969;0,023959266;-0,02636363;0,007049389;0,018560441;-0,000456271;0,011401667;0,006371063;0,003926152;0,004199326;-0,020195457;0,042037129;0,002158672;0,015387424;-0,003673704;-0,008906406;0,003049509;-0,005911337;0,019394569;0,008627843;0,006148071;0,002991405;0,010790108;-0,009777218;0,009274487;-0,007311032;0,007633285;-0,002063998;0,007068633;0,010840858;0,018637152;0,008040667;0,001277406;-0,000235831;0,001494516;0,028593198;-0,010103696;0,000927948;0,020391969;-0,01167185;-0,004492412;-0,002762515;0,022245539;0,006840438;0,027644209;-0,0061808;0,016337476;-0,020893519;-0,004361978;0,004623807;0,020925702;-0,022944343;0,025329772;-0,004212737
0,026670939;0,011952972;-0,005552646;0,030662242;-0,011253886;0,036477839;0,004638707;-0,007449419;0,008268968;0,009367961;0,032480884;0,001438423;0,016069846;0,009029519;0,016396261;0,006391907;-0,005178107;0,007844508;-0,004509797;0,01590941;0,021522647;0,009390773;0,00216284;0,027231908;0,007342117;0,028411653;0,014959141;0,022017977;0,016479888;0,025543386;0,016009526;0,019292884;0,025540143;-0,003195164;0,019605741;0,030790059;0,013817398;0,010917592;0,018238073;0,005377516;0,033928025;0,020265557;0,001219928;0,020965014;0,003694461;0,022557109;0,01266207;0,01359494;0,01261638;-0,013841623;0,023037562;0,002308069;-0,004710399;0,037820968;9,73651E-05;0,030683364;0,017019243;0,018714692;0,000962302;0,007283941;0,012207455;-0,004833225;-0,003426501;0,020087174;0,010339839;-0,001822536;-0,00751588;-0,006608672;0,025830163;0,012179957;-0,001680709;0,017028569;0,014805996;0,040086832;0,021978434;0,011055939;0,026154289;0,005357428;0,03927477;0,024772633;0,016648484;0,007417609;0,032617147;-0,004130043;-0,003334245;0,016641517;0,005753191;0,013624499;0,034346772;-0,004250587;0,011393569;0,016261481;0,01837238;0,006785944;0,007125383;-0,005613261;-0,01140812;0,001734563;0,017707168;0,003670824
0,085414729;0,097734103;0,11602411;0,089726083;0,103917745;0,092028859;0,118722793;0,088582883;0,111517317;0,087510236;0,107169906;0,10591908;0,089035939;0,112995431;0,068578521;0,099653714;0,101489825;0,104073325;0,097992683;0,091445832;0,084406868;0,096993312;0,110314907;0,105838177;0,089527931;0,081882014;0,091299216;0,099799288;0,104292398;0,069892061;0,106261824;0,08309473;0,094079032;0,100911856;0,092011716;0,083059193;0,088871602;0,089414671;0,082146453;0,096326342;0,065612124;0,096868487;0,085460788;0,102195298;0,090833613;0,113708372;0,107451401;0,088581289;0,120269502;0,081072885;0,093314631;0,106235105;0,10012975;0,09000896;0,116216378;0,100936667;0,098714699;0,096866482;0,086308941;0,086545411;0,094649413;0,09471005;0,096550485;0,085203064;0,096718903;0,122762496;0,112584435;0,09942716;0,089429882;0,112674885;0,11022876;0,119014528;0,097929252;0,118939044;0,095655643;0,118245736;0,105432798;0,092190568;0,080272225;0,089191134;0,102376706;0,099355801;0,105189026;0,089697954;0,107641786;0,097569265;0,118724565;0,100397382;0,098495712;0,089589838;0,123557632;0,072165741;0,102150845;0,112572567;0,100651455;0,100972983;0,111578301;0,088008345;0,11384925;0,106760949
0,201939855;0,196013882;0,208653212;0,220649025;0,216935836;0,213314199;0,20631062;0,198478713;0,226848301;0,196480893;0,198762075;0,204368274;0,177500229;0,218038938;0,228061949;0,216830922;0,222388647;0,219142383;0,216489279;0,218732488;0,210934315;0,197059617;0,235020387;0,210928913;0,204755492;0,203269468;0,195968186;0,220103947;0,184241853;0,226351805;0,190248808;0,204544171;0,197578137;0,220620953;0,197053605;0,212501471;0,199663198;0,212651305;0,214329111;0,207926021;0,211397515;0,203188909;0,199075688;0,198003541;0,231672573;0,187688172;0,190680909;0,217235423;0,204271743;0,206510201;0,202240023;0,194175005;0,215256966;0,204980773;0,188621031;0,225549922;0,209237586;0,212648296;0,204538319;0,190502232;0,192415209;0,21143101;0,212740346;0,209167098;0,209306425;0,230304893;0,184662218;0,190992122;0,206015538;0,207551891;0,214611991;0,20339926;0,20991389;0,183127715;0,203701555;0,196331153;0,198214138;0,233833732;0,212624239;0,205487252;0,221073306;0,208648601;0,204607075;0,21318843;0,209325735;0,192525379;0,21294198;0,19827085;0,205125839;0,204384832;0,207133451;0,196288166;0,187233465;0,183895564;0,222454041;0,222388447;0,222911733;0,224971847;0,199546429;0,20359218
0,278031128;0,298081077;0,28993791;0,282769365;0,290137172;0,304206826;0,303916128;0,302783399;0,295902585;0,307664726;0,29449117;0,299047758;0,291235176;0,274201387;0,301120585;0,292833127;0,29076866;0,295051469;0,289859831;0,296343966;0,297471947;0,291454818;0,295568227;0,285530054;0,275707634;0,311802373;0,278770561;0,28999117;0,291788566;0,315935477;0,307266056;0,290491252;0,282459044;0,280255106;0,288116591;0,323293805;0,299504261;0,283799457;0,298927474;0,272854501;0,303810988;0,288006526;0,290103158;0,284786838;0,308944972;0,295697247;0,292907932;0,312198251;0,283385687;0,294150068;0,287101955;0,270729521;0,290595396;0,277407327;0,291038479;0,279741014;0,300395992;0,284553345;0,282144891;0,28672902;0,295334298;0,279626549;0,309768368;0,287644562;0,276598525;0,295443668;0,275465961;0,293634569;0,296231601;0,29436577;0,267057921;0,285078338;0,312678545;0,286945066;0,291293789;0,289461252;0,296764325;0,288815051;0,308400901;0,291588125;0,292320349;0,298317532;0,299562074;0,309669211;0,311607258;0,258558373;0,28594264;0,303862308;0,281253427;0,281963357;0,313870208;0,297213822;0,286199619;0,291935889;0,289793071;0,307181872;0,291047116;0,287022723;0,282275828;0,281798679
0,367690115;0,353523864;0,36644775;0,368669647;0,368793085;0,358363484;0,363483761;0,360514497;0,339362334;0,355225995;0,352060175;0,370762476;0,35653996;0,372395482;0,360912786;0,375193413;0,358844942;0,354916786;0,354681585;0,342100451;0,365723203;0,346162979;0,3620876;0,381589866;0,356998477;0,356659021;0,366835453;0,352089281;0,370338508;0,335456421;0,33963432;0,365611015;0,365575489;0,361762487;0,362749143;0,347442443;0,346390346;0,366736341;0,357796884;0,35424473;0,376483281;0,353973533;0,366345271;0,344718772;0,344478697;0,363716016;0,362335486;0,357225798;0,338470409;0,357622253;0,356087942;0,344323533;0,357149671;0,339580468;0,35393122;0,369148334;0,369665026;0,357224144;0,350808749;0,358782369;0,368105706;0,385001308;0,37459629;0,367192517;0,356985183;0,357615729;0,366703705;0,33668304;0,375696745;0,352855028;0,356449301;0,371816661;0,348320573;0,353278396;0,347982957;0,33220267;0,355400447;0,356094622;0,358185464;0,371056935;0,360374452;0,356073354;0,358064831;0,334082971;0,348043621;0,338582943;0,361192586;0,383003216;0,372523305;0,349140947;0,348680425;0,379131507;0,351532682;0,378878197;0,3368889;0,346688346;0,365846293;0,351976985;0,361615495;0,351804081
0,373921215;0,394851365;0,39057434;0,40196073;0,382832351;0,396750962;0,380083938;0,365432016;0,393512343;0,377926333;0,38116477;0,384607799;0,427126414;0,370752073;0,413062875;0,385568058;0,379079754;0,398345492;0,40624861;0,387432732;0,397731302;0,386289179;0,406690787;0,377023193;0,401375721;0,377481804;0,386135103;0,395055296;0,397701161;0,396344856;0,396189767;0,390551546;0,39981269;0,384133503;0,39107182;0,386454769;0,411295706;0,385648346;0,388555118;0,410899602;0,400271952;0,398135515;0,377242398;0,408347157;0,393847657;0,376704041;0,401312231;0,379315167;0,387969008;0,389093488;0,399588038;0,399403764;0,387270844;0,385927366;0,394142609;0,355236367;0,386977049;0,397843597;0,380945588;0,410163295;0,394253287;0,409846408;0,404001238;0,389981047;0,381174944;0,40845141;0,402383108;0,394021074;0,375421456;0,413059465;0,385370928;0,376565427;0,402487009;0,362705308;0,39645162;0,4026433;0,391374089;0,381120726;0,387781391;0,372298859;0,392618186;0,395730297;0,394279611;0,399133907;0,395028174;0,378038354;0,398316171;0,389512147;0,38035129;0,355778297;0,401317785;0,385176414;0,400160234;0,404920917;0,397501727;0,364957929;0,417099016;0,415483704;0,394992345;0,380473069
0,429285103;0,386834784;0,378520325;0,402187139;0,385899087;0,371922634;0,375194774;0,395147609;0,392386428;0,387565978;0,383175481;0,399392177;0,408992114;0,388217347;0,394534064;0,391251369;0,394112511;0,390888575;0,398544997;0,400967608;0,414616338;0,381555751;0,39947519;0,404658684;0,385214982;0,406416026;0,409237657;0,394117914;0,415677249;0,37754972;0,399409901;0,413334812;0,393565924;0,414565175;0,386360371;0,392815621;0,367836341;0,391680464;0,388821014;0,386814256;0,397142576;0,397425137;0,38878445;0,39634816;0,40981116;0,366418551;0,377026494;0,413582691;0,395732387;0,41795584;0,390204365;0,394853566;0,383339729;0,37311423;0,410763604;0,398316972;0,370001001;0,397288184;0,39032208;0,389922847;0,371394641;0,42071981;0,406345729;0,406579634;0,412093962;0,399154569;0,39456443;0,393817804;0,394499656;0,402153687;0,398724787;0,37964298;0,40334501;0,395075279;0,384710699;0,388718557;0,415221622;0,419891875;0,384344135;0,399225723;0,396374625;0,386899983;0,384183237;0,385969237;0,391756881;0,396040266;0,386501542;0,375537105;0,406055906;0,388331022;0,394658024;0,400789056;0,406180525;0,378790516;0,373845472;0,408744709;0,379910268;0,38509533;0,387325875;0,401770288
0,39034674;0,374618018;0,377163562;0,363523314;0,36800156;0,357698518;0,356903191;0,386759237;0,366876088;0,399604936;0,381686813;0,353902759;0,383775231;0,365327782;0,359983939;0,364977031;0,389712142;0,365733814;0,369316709;0,345662878;0,365721419;0,37372557;0,369908598;0,370279819;0,362630237;0,362426397;0,37014693;0,380801374;0,371197416;0,377262725;0,357488163;0,394057581;0,390950721;0,35823145;0,389298067;0,377946973;0,364160184;0,356212702;0,371185984;0,370700346;0,364696655;0,375770572;0,380769151;0,381378052;0,356549767;0,371865249;0,366088495;0,375206849;0,369456329;0,364920311;0,378412291;0,360684721;0,361121939;0,361891883;0,365459207;0,36460573;0,383666858;0,370174364;0,357273595;0,390580498;0,392012527;0,374542943;0,386963146;0,367917546;0,386879703;0,367465043;0,384228551;0,396752644;0,371945213;0,388689956;0,352212993;0,367715621;0,360250685;0,367154779;0,360463956;0,377341246;0,35843839;0,392691091;0,336366227;0,378497884;0,376105727;0,377973025;0,34997466;0,379445443;0,37126072;0,384444967;0,371656778;0,374309857;0,359850197;0,369460974;0,35644099;0,3755415;0,40160048;0,379640291;0,395037744;0,35973248;0,371696104;0,36877559;0,368280059;0,383732636
0,33304349;0,304061411;0,322841036;0,293849085;0,303863036;0,318594547;0,298023416;0,35033378;0,300168447;0,342409838;0,312394132;0,33402141;0,327700462;0,301825576;0,323964741;0,300204884;0,324773428;0,311801707;0,315843513;0,296296172;0,312647816;0,330655281;0,338373323;0,321894945;0,292457023;0,326097304;0,347611072;0,331040506;0,318101527;0,323109474;0,3491384;0,301099025;0,318351983;0,310304407;0,335189919;0,316880701;0,311625547;0,305036052;0,330549319;0,325627346;0,309089454;0,323017852;0,314216571;0,331197667;0,351593661;0,309227081;0,329490756;0,32110601;0,343972987;0,311100834;0,309014447;0,320474415;0,327851065;0,31595033;0,331575192;0,310500366;0,319823482;0,335018568;0,325671596;0,328078859;0,326022977;0,311200508;0,309789276;0,321067192;0,318565008;0,339369899;0,334245441;0,317813196;0,291971712;0,302799484;0,324570266;0,331429755;0,308793238;0,310547874;0,323562146;0,33647259;0,320826703;0,321645546;0,321269198;0,323876407;0,31975345;0,328223414;0,308405645;0,3205204;0,315542944;0,306032599;0,301122409;0,304703494;0,334806553;0,321497748;0,306445323;0,315767033;0,329634966;0,321397321;0,327298648;0,330981329;0,322586;0,302431606;0,32185067;0,32739247
0,254213296;0,230819782;0,236561375;0,223712862;0,246919646;0,234648097;0,24841694;0,241530373;0,25257856;0,241969874;0,251789076;0,250577658;0,241353387;0,2271339;0,260815117;0,265188799;0,261074195;0,253570883;0,260608861;0,244291405;0,233283919;0,256540254;0,23415987;0,268768661;0,254796308;0,236637273;0,24881207;0,23534393;0,252605408;0,245324615;0,253995014;0,241168556;0,234657334;0,2488534;0,237406057;0,262076402;0,28636922;0,227027051;0,228048604;0,271076116;0,244928055;0,237384967;0,227990063;0,226935035;0,272927667;0,226739976;0,252732627;0,256872167;0,238100293;0,231893324;0,243600084;0,265020205;0,244410539;0,248723313;0,238835847;0,236223134;0,275984012;0,235360126;0,260736147;0,23296278;0,271894174;0,2459448;0,256227227;0,256887076;0,27834762;0,268908793;0,257958185;0,229965184;0,252823137;0,254162653;0,258661499;0,251097935;0,244583937;0,235406901;0,248174346;0,264172501;0,276947637;0,266916572;0,249465649;0,249174743;0,238046605;0,242310385;0,252949413;0,260933081;0,252982528;0,248950431;0,266762899;0,22889818;0,266068653;0,244554088;0,260723169;0,256259311;0,233928642;0,248410628;0,281655819;0,235834343;0,23676377;0,247548488;0,25051707;0,250681007
0,147557101;0,158799722;0,148957141;0,149796865;0,161323831;0,134757783;0,164369716;0,158063479;0,157388888;0,165601207;0,14295224;0,163110222;0,175444806;0,164143719;0,179686054;0,156313475;0,154017884;0,166240232;0,158347093;0,148684699;0,154232634;0,145683425;0,165232296;0,139686907;0,138810853;0,159188815;0,157165368;0,158747655;0,155191713;0,154017215;0,174919003;0,153192695;0,171522564;0,168803706;0,157732899;0,147665945;0,165987027;0,128204453;0,145883785;0,172714072;0,145655695;0,159221206;0,179073822;0,169756154;0,172111874;0,160055465;0,172442448;0,136442783;0,140889342;0,172961528;0,13523808;0,150689448;0,156096206;0,16745759;0,177133999;0,157332107;0,144444448;0,139656641;0,17387203;0,158850446;0,165607289;0,162610952;0,151291264;0,170193794;0,152785389;0,152414367;0,164687673;0,150793838;0,130299722;0,144384886;0,152511058;0,168039366;0,157222782;0,167199875;0,178296309;0,160511689;0,163660273;0,136841951;0,169062874;0,149307458;0,17449259;0,157344766;0,161183971;0,153674644;0,139346682;0,149238293;0,165282963;0,167603387;0,16431665;0,160724594;0,180799178;0,172243099;0,165571656;0,179878498;0,127944027;0,159070586;0,156102162;0,151843915;0,172059638;0,148725975
0,085430715;0,071930818;0,069669455;0,078466688;0,064241501;0,066316453;0,060770618;0,060261933;0,065767219;0,06531868;0,06188833;0,076353909;0,062422578;0,058209787;0,062640791;0,085667557;0,077607252;0,056058159;0,064317871;0,063994648;0,090392236;0,078556776;0,085993416;0,063302582;0,084890522;0,070521714;0,090515867;0,066985169;0,065955575;0,080131437;0,051356622;0,053597068;0,061606284;0,082656893;0,069152738;0,063997839;0,08206899;0,087533885;0,050286941;0,062909528;0,074303997;0,067213553;0,089570038;0,09200295;0,086192908;0,061479739;0,081606757;0,080253583;0,064775575;0,066200881;0,053739498;0,056322927;0,066043818;0,076720338;0,058559594;0,065711253;0,050331124;0,066881168;0,068120542;0,065870848;0,049352324;0,074392583;0,077693754;0,068611985;0,058980581;0,059538209;0,081922581;0,078152831;0,057109407;0,057731105;0,081003248;0,045769169;0,053846923;0,065906214;0,076957097;0,066396645;0,076172095;0,075089359;0,058112094;0,080583729;0,06067585;0,031852489;0,074930097;0,069700369;0,054904928;0,08220036;0,076250592;0,05971337;0,066331005;0,073283076;0,056327583;0,079093426;0,101575165;0,067917482;0,079268237;0,073185919;0,091481796;0,070438507;0,071089857;0,062515604
-0,011715747;0,023196841;0,014382366;0,004636149;-0,002619723;0,014317355;-0,012303917;0,023821139;0,011019484;0,008053449;0,011880694;-0,002207019;0,012242694;0,003114683;0,023895747;0,007195268;0,018458543;0,008222483;-0,00347035;0,005645568;0,015538743;0,010363769;-0,001282615;0,017116555;0,008876511;0,011159308;0,034738883;0,056681688;-0,001624521;0,01561843;0,031244592;0,012315387;0,002256138;0,011864606;0,013389805;-0,006700939;-0,003589427;-0,014341032;0,004173282;0,025237406;-0,002683892;0,022408612;0,044690411;0,010749111;0,012620028;0,015250178;0,034581737;0,001935056;0,00829398;0,031590398;-0,002780192;0,003732919;0,003786143;0,006889135;-0,008927734;0,010286456;0,011844953;0,011066537;-0,001229896;0,020994996;0,027890424;0,003681616;-0,001719493;0,032441086;-0,000928418;0,02199563;0,001012231;0,009215127;0,002654475;0,01761181;0,022004554;0,008912572;0,026836662;-0,006834105;0,021287995;0,008376807;0,02316358;0,00470563;-0,002068549;0,00535194;0,008943996;-0,000492464;0,014601931;-3,68674E-05;0,010427426;0,019921747;0,018184556;0,01037295;0,026449294;0,023314295;-0,007373691;0,001738321;0,024526188;0,027942873;0,00244927;0,025960226;0,024604948;0,010777033;0,014661003;0,013296665
0,003340296;0,023188027;0,010306153;-0,004787351;0,002765075;0,003065515;0,000961996;0,006301169;0,012550495;0,006416081;-0,013684403;0,006342183;0,032413273;-0,018979343;0,011879269;0,00550908;0,044423801;-0,00222227;0,021804177;-0,003413251;0,026440779;-0,000290923;0,028706141;0,007026985;-0,010042165;-0,019968438;-0,010599522;-0,00230298;0,02391225;0,024627909;-0,014121748;-0,009266181;-0,005286594;-0,000978151;-0,002793982;-0,003285665;0,009660672;0,015865072;-0,017941281;0,002195636;0,001473589;-0,006252665;0,025180149;-0,008839418;-0,015571053;0,001076139;0,027887392;0,027947106;0,003212657;0,020980266;-0,001767893;0,001692911;-0,0088467;0,029258862;0,024399623;0,010664056;0,006376094;-0,000770592;0,005869944;0,020122023;-0,009811182;0,00923267;0,008227702;0,006637759;0,03963876;0,031162903;0,013451893;-0,003710159;0,002034324;-0,015675931;0,006329361;0,006328393;-3,43991E-05;0,007976773;-0,02528714;0,012300113;0,005840085;0,011019714;0,029664114;-0,012829289;0,009576834;0,010422837;0,009738803;-0,000513612;0,00107707;-0,00709946;0,027726619;0,022853731;0,017907089;0,025233305;0,0008127;0,001460705;0,022845884;0,006908811;0,008395661;-0,016445114;0,004592942;0,002449391;0,010348183;-0,016772518
-0,016019703;-0,010541958;0,005919727;-0,009495114;0,014492459;0,004426236;-0,003078585;0,009938312;-0,003502653;0,005990096;-0,01722565;0,008162883;0,004389433;-0,010787576;-0,02291067;0,013925672;0,008179607;0,021989745;0,013690356;-0,001378239;0,002940067;-0,006482929;0,011886687;-0,007459751;0,004488323;0,014977487;0,023719879;-0,011236353;0,001749487;-0,009256267;0,00608425;0,001421775;0,016190346;0,003379452;-0,014272781;0,00860798;0,015560711;-0,000359168;0,014316557;0,011102235;0,022943164;0,00350153;0,022227246;0,003303797;0,008308905;0,007224259;0,007696035;-0,012478006;0,019522773;-0,008568224;-0,008460684;0,000378684;-0,004632029;-0,009106705;-0,007113188;0,015435564;0,018688905;0,004450289;-0,027007812;-0,003468362;-0,007730061;-0,001536602;0,010823682;-0,017510761;0,007104702;-0,003632337;0,014431268;0,020467415;0,018408261;-0,00919759;0,010679574;0,003643784;0,003372349;0,007637848;0,012156334;-0,005739771;0,006582301;0,005468551;0,039303345;0,00621445;0,011431314;-0,002377835;0,003215638;0,007579508;0,009166697;0,021591145;0,008779657;-0,014725263;0,01664896;0,020941475;0,00307407;0,008565135;-0,002148324;0,003484694;0,006835282;0,00468564;-0,007622385;0,015996572;0,017187651;0,000403814
-0,02537958;0,001590712;0,005404031;0,002578498;0,000443129;0,008151899;-0,005049678;0,010114676;0,002214428;0,013001963;-0,002366102;-0,008423403;0,000100517;0,00344316;-0,003451604;-0,001673055;-0,032880239;0,019400966;-0,010939349;0,008026754;-0,016090056;0,024673298;0,010147745;-0,002989515;-0,005994643;-0,017071018;-0,010521975;-0,023659696;-0,008520378;-0,002799615;-0,002926878;0,013307517;0,008119412;0,004791504;0,00565035;-0,002547167;0,004009395;-0,0151961;-0,022180671;0,017072974;-0,00611018;0,019101724;0,023420255;-0,012250941;0,003922112;0,010534619;0,00891577;-0,009264116;-0,006707226;-0,010337793;-0,00324108;0,015981735;-0,005793403;-0,003545775;0,017151626;0,003847658;-0,013959783;-0,001195607;-0,005649341;-0,002952815;0,034567645;-0,002275603;-0,005338525;0,0154231;0,001638098;-0,00457472;-0,033707041;-0,01635536;0,007703972;0,005462877;0,009467674;-0,007362542;0,010023147;0,016606463;0,000821787;-7,67573E-05;0,006737519;0,021548778;-0,008668198;0,011320487;0,00164058;0,005252312;0,008079842;0,001171915;-0,017484822;0,004842129;-0,021162525;-0,010817641;-0,008705115;-0,008193675;-0,012535131;-0,003650462;0,028941889;0,015554035;-0,004475421;-0,009990094;0,007081776;0,000974067;0,025425037;0,022019823
0,004451014;-0,0108994;-0,016277208;-0,030810626;-0,022118172;0,00241214;0,009811568;-0,019267066;-0,031998415;-0,027533519;-0,000874057;0,011831667;-0,007374591;-0,002370736;-0,007892835;-0,006971583;-0,019952334;0,019330107;-0,00576148;-0,013674429;0,010592162;-0,012551807;-0,010274409;-0,006814274;0,013256506;0,016171911;0,011175044;0,012350754;0,023195474;-0,017148548;-0,012396883;0,004656619;0,0034064;0,0029873;-0,013335616;0,016079391;-0,021805041;-0,021537521;-0,01748564;-0,010009111;-0,052559864;-0,007001557;-0,015358931;0,011402905;-0,01924003;0,002783718;-0,001070689;-0,003184847;-0,040955521;-0,011343441;0,003505847;0,0090152;-0,023741128;-0,005986252;0,003503744;-0,010185971;0,012812964;0,017180498;-0,004294608;-0,004601278;-0,004288338;-0,009004307;0,013985719;0,004275973;-0,018121972;-0,001190085;0,001557602;0,007161671;-0,021390171;0,00664195;-0,000974378;-0,00789799;-0,007010656;-0,0190969;0,004709161;0,014020317;-0,011637953;-0,00989568;0,002587463;0,01176011;0,003989335;-0,008032102;-0,0173753;0,015206814;-0,006594311;-0,000157749;0,007215132;0,018483728;-0,006165824;-0,009293947;-0,017238549;-0,008934194;-0,005165843;-0,008931467;-0,014144929;0,007610301;-0,016812928;-0,004240994;-0,019717887;0,041082231
-0,017151034;0,002533832;0,002990603;0,026255374;-0,003372273;0,012359278;0,009738462;-0,029842007;0,014989806;0,000733139;-0,013756764;0,003660383;-0,01568507;0,013253444;-0,00920627;-0,015113529;0,012468405;0,009802416;-0,006833958;-0,030192096;0,000806254;0,008133515;-0,009539557;0,006831431;-0,003278221;-0,000413619;-0,006142179;0,004659674;-0,002327537;-0,016236396;-0,010611834;0,01209999;0,00323839;-0,001405749;0,008322383;-0,01319463;-0,005645334;-0,006216656;0,010796055;-0,014844738;-0,006027633;-0,017267492;-0,010248269;-0,019897245;-0,022847934;-0,033965726;-0,019261271;0,019812502;-0,01398378;-0,009454036;0,000701817;0,010676033;0,010586691;-0,008329818;-0,021147924;-0,010235735;0,015344802;-0,014577229;-0,016279015;0,004415304;-0,003594254;-0,005224863;-0,002763564;0,00307922;0,013223614;0,001811978;-0,006204005;-0,010317119;-0,006465952;0,007224031;0,010933098;-0,009703368;-0,014511013;-0,000488223;-0,00455802;0,002626802;-0,000711845;-0,00217648;0,019736428;0,000474617;-0,007187635;-0,024244173;0,006222925;-0,009123254;-0,013664858;-0,016753277;0,003238926;0,001428561;0,029014073;-0,014243506;0,013747385;0,001345699;0,007394524;-0,006918635;-0,007268334;-0,005366372;0,002440667;-0,020641999;0,005250178;0,002728087
